year,quarter,district_code,district_name,neighborhood_code,neighborhood_name,euros_month,euros_m2_month,num_agreements
2020,1,7,Horta-Guinardó,43,Horta,815.7,13.0,145
2020,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,789.9,12.3,113
2020,1,8,Nou Barris,45,Porta,690.4,11.4,120
2020,1,8,Nou Barris,46,el Turó de la Peira,686.4,11.4,81
2020,1,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,3
2020,1,8,Nou Barris,48,la Guineueta,735.4,10.2,81
2020,1,8,Nou Barris,49,Canyelles,778.0,10.1,15
2020,1,8,Nou Barris,50,les Roquetes,636.8,11.6,62
2020,1,8,Nou Barris,51,Verdun,675.4,11.9,66
2020,1,8,Nou Barris,52,la Prosperitat,714.8,12.6,115
2020,1,8,Nou Barris,53,la Trinitat Nova,565.8,11.8,34
2020,1,8,Nou Barris,54,Torre Baró,452.0,6.2,7
2020,1,8,Nou Barris,55,Ciutat Meridiana,546.1,9.3,25
2020,1,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,1
2020,1,9,Sant Andreu,57,la Trinitat Vella,605.0,10.1,39
2020,1,9,Sant Andreu,58,Baró de Viver,584.1,7.9,6
2020,1,9,Sant Andreu,59,el Bon Pastor,725.8,12.3,53
2020,1,9,Sant Andreu,60,Sant Andreu,798.9,12.4,279
2020,1,9,Sant Andreu,61,la Sagrera,777.2,12.7,134
2020,1,9,Sant Andreu,62,el Congrés i els Indians,815.5,12.9,67
2020,1,9,Sant Andreu,63,Navas,873.0,12.7,118
2020,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,887.3,14.3,284
2020,1,10,Sant Martí,65,el Clot,865.8,13.4,156
2020,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,969.1,14.2,85
2020,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,1427.5,17.4,53
2020,1,10,Sant Martí,68,el Poblenou,1037.0,15.2,239
2020,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1233.2,15.8,89
2020,1,10,Sant Martí,70,el Besòs i el Maresme,749.7,12.1,83
2020,1,10,Sant Martí,71,Provençals del Poblenou,1000.1,14.3,86
2020,1,10,Sant Martí,72,Sant Martí de Provençals,863.0,11.9,114
2020,1,10,Sant Martí,73,la Verneda i la Pau,765.3,11.3,79
2020,2,1,Ciutat Vella,1,el Raval,853.3,14.7,210
2020,2,1,Ciutat Vella,2,el Barri Gòtic,1041.0,13.4,88
2020,2,1,Ciutat Vella,3,la Barceloneta,856.5,17.1,43
2020,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",919.8,14.9,123
2020,2,2,Eixample,5,el Fort Pienc,999.9,13.4,136
2020,2,2,Eixample,6,la Sagrada Família,943.5,14.2,230
2020,2,2,Eixample,7,la Dreta de l'Eixample,1249.4,14.3,217
2020,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1159.0,14.2,231
2020,2,2,Eixample,9,la Nova Esquerra de l'Eixample,1029.5,14.3,234
2020,2,2,Eixample,10,Sant Antoni,986.1,14.1,168
2020,2,3,Sants-Montjuïc,11,el Poble Sec,856.2,14.9,152
2020,2,3,Sants-Montjuïc,13,la Marina de Port,687.8,9.8,37
2020,2,3,Sants-Montjuïc,14,la Font de la Guatlla,825.5,11.9,30
2020,2,3,Sants-Montjuïc,15,Hostafrancs,867.8,13.5,64
2020,2,3,Sants-Montjuïc,16,la Bordeta,893.6,12.4,32
2020,2,3,Sants-Montjuïc,17,Sants - Badal,849.5,14.3,81
2020,2,3,Sants-Montjuïc,18,Sants,874.3,12.9,162
2020,2,4,Les Corts,19,les Corts,1096.6,15.3,149
2020,2,4,Les Corts,20,la Maternitat i Sant Ramon,946.1,13.8,56
2020,2,4,Les Corts,21,Pedralbes,1822.7,16.8,18
2020,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1078.1,11.7,9
2020,2,5,Sarrià-Sant Gervasi,23,Sarrià,1432.2,18.0,85
2020,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,1679.1,18.0,40
2020,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1272.1,14.7,84
2020,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1304.4,15.8,221
2020,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1073.3,15.8,139
2020,2,6,Gràcia,28,Vallcarca i els Penitents,1060.5,15.5,55
2020,2,6,Gràcia,29,el Coll,910.3,13.9,19
2020,2,6,Gràcia,30,la Salut,998.5,14.6,37
2020,2,6,Gràcia,31,la Vila de Gràcia,950.9,14.7,307
2020,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,968.7,14.2,126
2020,2,7,Horta-Guinardó,33,el Baix Guinardó,916.1,14.0,85
2020,2,7,Horta-Guinardó,34,Can Baró,739.3,13.0,28
2020,2,7,Horta-Guinardó,35,el Guinardó,860.4,13.5,128
2020,2,7,Horta-Guinardó,36,la Font d'en Fargues,997.3,12.8,15
2020,2,7,Horta-Guinardó,37,el Carmel,682.8,12.1,70
2020,2,7,Horta-Guinardó,38,la Teixonera,695.6,13.3,40
2020,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,791.3,12.0,22
2020,2,7,Horta-Guinardó,40,Montbau,758.9,9.8,10
2020,2,7,Horta-Guinardó,41,la Vall d'Hebron,879.2,13.0,12
2020,2,7,Horta-Guinardó,43,Horta,767.6,12.4,61
2020,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,803.2,12.1,79
2020,2,8,Nou Barris,45,Porta,725.9,12.1,58
2020,2,8,Nou Barris,46,el Turó de la Peira,721.3,12.3,34
2020,2,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,1
2020,2,8,Nou Barris,48,la Guineueta,686.6,10.1,50
2020,2,8,Nou Barris,49,Canyelles,690.1185294117647,8.786470588235293,4
2020,2,8,Nou Barris,50,les Roquetes,633.8,11.6,34
2020,2,8,Nou Barris,51,Verdun,603.9,11.1,33
2020,2,8,Nou Barris,52,la Prosperitat,707.8,12.6,72
2020,2,8,Nou Barris,53,la Trinitat Nova,623.8,12.6,12
2020,2,8,Nou Barris,54,Torre Baró,401.71285714285716,7.377692307692308,2
2020,2,8,Nou Barris,55,Ciutat Meridiana,508.4,8.5,8
2020,2,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,1
2020,2,9,Sant Andreu,57,la Trinitat Vella,701.0,11.6,24
2020,2,9,Sant Andreu,59,el Bon Pastor,759.5,11.9,36
2020,2,9,Sant Andreu,60,Sant Andreu,835.3,12.8,135
2020,2,9,Sant Andreu,61,la Sagrera,809.5,12.1,78
2020,2,9,Sant Andreu,62,el Congrés i els Indians,788.2,11.4,37
2020,2,9,Sant Andreu,63,Navas,898.5,13.1,66
2020,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,853.8,13.5,172
2020,2,10,Sant Martí,65,el Clot,890.9,13.6,88
2020,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,975.7,15.2,42
2020,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,1446.1,20.9,27
2020,2,10,Sant Martí,68,el Poblenou,987.1,14.7,115
2020,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,840.9,17.0,50
2020,2,10,Sant Martí,70,el Besòs i el Maresme,696.9,11.0,34
2020,2,10,Sant Martí,71,Provençals del Poblenou,1076.6,15.6,56
2020,2,10,Sant Martí,72,Sant Martí de Provençals,854.3,11.8,47
2020,2,10,Sant Martí,73,la Verneda i la Pau,767.5,11.3,50
2020,3,1,Ciutat Vella,1,el Raval,833.9,14.0,367
2020,3,1,Ciutat Vella,2,el Barri Gòtic,982.5,13.6,203
2020,3,1,Ciutat Vella,3,la Barceloneta,823.1,18.2,61
2020,3,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",970.9,14.6,271
2020,3,2,Eixample,5,el Fort Pienc,997.4,13.9,258
2020,3,2,Eixample,6,la Sagrada Família,973.0,14.7,413
2020,3,2,Eixample,7,la Dreta de l'Eixample,1273.9,14.4,451
2020,3,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1192.3,14.8,433
2020,3,2,Eixample,9,la Nova Esquerra de l'Eixample,1067.4,15.0,457
2020,3,2,Eixample,10,Sant Antoni,959.3,14.0,283
2020,3,3,Sants-Montjuïc,11,el Poble Sec,820.2,14.1,283
2020,3,3,Sants-Montjuïc,13,la Marina de Port,828.2,11.7,90
2020,3,3,Sants-Montjuïc,14,la Font de la Guatlla,873.9,13.8,82
2020,3,3,Sants-Montjuïc,15,Hostafrancs,842.1,14.6,126
2020,3,3,Sants-Montjuïc,16,la Bordeta,892.3,13.3,90
2020,3,3,Sants-Montjuïc,17,Sants - Badal,858.2,14.1,184
2020,3,3,Sants-Montjuïc,18,Sants,883.1,14.2,334
2020,3,4,Les Corts,19,les Corts,1058.1,14.9,330
2020,3,4,Les Corts,20,la Maternitat i Sant Ramon,1012.4,14.1,147
2020,3,4,Les Corts,21,Pedralbes,1932.3,15.4,60
2020,3,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1192.8,13.2,29
2020,3,5,Sarrià-Sant Gervasi,23,Sarrià,1314.4,17.4,190
2020,3,5,Sarrià-Sant Gervasi,24,les Tres Torres,1699.4,15.9,105
2020,3,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1321.9,15.5,197
2020,3,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1427.9,15.6,360
2020,3,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1073.4,15.4,290
2020,3,6,Gràcia,28,Vallcarca i els Penitents,909.9,13.9,117
2020,3,6,Gràcia,29,el Coll,777.6,11.2,42
2020,3,6,Gràcia,30,la Salut,1001.2,13.4,84
2020,3,6,Gràcia,31,la Vila de Gràcia,956.5,15.1,594
2020,3,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,958.2,14.7,245
2020,3,7,Horta-Guinardó,33,el Baix Guinardó,901.0,14.3,180
2020,3,7,Horta-Guinardó,34,Can Baró,848.5,13.2,63
2020,3,7,Horta-Guinardó,35,el Guinardó,825.8,13.2,218
2020,3,7,Horta-Guinardó,36,la Font d'en Fargues,926.5,14.5,26
2020,3,7,Horta-Guinardó,37,el Carmel,706.0,12.3,146
2020,3,7,Horta-Guinardó,38,la Teixonera,748.5,11.9,69
2020,3,7,Horta-Guinardó,39,Sant Genís dels Agudells,787.4,10.9,25
2020,3,7,Horta-Guinardó,40,Montbau,770.2,12.1,18
2020,3,7,Horta-Guinardó,41,la Vall d'Hebron,830.0,12.4,9
2020,3,7,Horta-Guinardó,43,Horta,788.0,12.7,123
2020,3,8,Nou Barris,44,Vilapicina i la Torre Llobeta,842.0,13.1,134
2020,3,8,Nou Barris,45,Porta,759.3,12.8,116
2020,3,8,Nou Barris,46,el Turó de la Peira,712.8,11.7,81
2020,3,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,0
2020,3,8,Nou Barris,48,la Guineueta,771.4,11.3,58
2020,3,8,Nou Barris,49,Canyelles,833.3,10.2,12
2020,3,8,Nou Barris,50,les Roquetes,627.0,11.8,52
2020,3,8,Nou Barris,51,Verdun,692.2,12.4,58
2020,3,8,Nou Barris,52,la Prosperitat,712.1,12.5,124
2020,3,8,Nou Barris,53,la Trinitat Nova,583.8,11.0,14
2020,3,8,Nou Barris,54,Torre Baró,401.71285714285716,7.377692307692308,4
2020,3,8,Nou Barris,55,Ciutat Meridiana,572.4,9.9,27
2020,3,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,3
2020,3,9,Sant Andreu,57,la Trinitat Vella,668.5,11.1,34
2020,3,9,Sant Andreu,59,el Bon Pastor,738.0,12.6,42
2020,3,9,Sant Andreu,60,Sant Andreu,825.9,12.7,246
2020,3,9,Sant Andreu,61,la Sagrera,795.0,12.4,131
2020,3,9,Sant Andreu,62,el Congrés i els Indians,834.2,12.7,73
2020,3,9,Sant Andreu,63,Navas,858.4,12.6,122
2020,3,10,Sant Martí,64,el Camp de l'Arpa del Clot,894.2,13.7,290
2020,3,10,Sant Martí,65,el Clot,869.1,13.4,149
2020,3,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1006.3,14.7,80
2020,3,10,Sant Martí,67,la Vila Olímpica del Poblenou,1346.7,17.3,63
2020,3,10,Sant Martí,68,el Poblenou,1006.9,15.2,235
2020,3,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1074.4,16.5,91
2020,3,10,Sant Martí,70,el Besòs i el Maresme,801.5,12.3,89
2020,3,10,Sant Martí,71,Provençals del Poblenou,956.8,14.2,107
2020,3,10,Sant Martí,72,Sant Martí de Provençals,822.4,11.7,128
2020,3,10,Sant Martí,73,la Verneda i la Pau,782.4,11.8,103
2020,4,1,Ciutat Vella,1,el Raval,787.0,13.1,405
2020,4,1,Ciutat Vella,2,el Barri Gòtic,1003.9,13.1,210
2020,4,1,Ciutat Vella,3,la Barceloneta,875.0,16.5,87
2020,4,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",888.9,14.2,321
2020,4,2,Eixample,5,el Fort Pienc,959.5,13.5,275
2020,4,2,Eixample,6,la Sagrada Família,902.1,13.7,440
2020,4,2,Eixample,7,la Dreta de l'Eixample,1208.8,13.6,483
2020,4,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1126.0,13.9,480
2020,4,2,Eixample,9,la Nova Esquerra de l'Eixample,1001.4,14.0,572
2020,4,2,Eixample,10,Sant Antoni,940.7,13.6,330
2020,4,3,Sants-Montjuïc,11,el Poble Sec,810.2,14.0,312
2020,4,3,Sants-Montjuïc,13,la Marina de Port,762.7,10.8,93
2020,4,3,Sants-Montjuïc,14,la Font de la Guatlla,834.3,13.6,65
2020,4,3,Sants-Montjuïc,15,Hostafrancs,842.9,14.0,133
2020,4,3,Sants-Montjuïc,16,la Bordeta,817.4,12.5,103
2020,4,3,Sants-Montjuïc,17,Sants - Badal,823.2,13.5,210
2020,4,3,Sants-Montjuïc,18,Sants,850.3,13.5,358
2020,4,4,Les Corts,19,les Corts,1037.9,14.4,321
2020,4,4,Les Corts,20,la Maternitat i Sant Ramon,993.3,13.7,197
2020,4,4,Les Corts,21,Pedralbes,1577.1,15.1,72
2020,4,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1390.0,11.6,19
2020,4,5,Sarrià-Sant Gervasi,23,Sarrià,1338.4,16.2,188
2020,4,5,Sarrià-Sant Gervasi,24,les Tres Torres,1729.5,16.8,111
2020,4,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1286.0,14.9,230
2020,4,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1307.1,14.7,403
2020,4,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1033.3,14.5,299
2020,4,6,Gràcia,28,Vallcarca i els Penitents,1026.8,14.5,142
2020,4,6,Gràcia,29,el Coll,790.4,12.0,47
2020,4,6,Gràcia,30,la Salut,941.5,12.8,70
2020,4,6,Gràcia,31,la Vila de Gràcia,943.2,14.8,641
2020,4,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,928.8,13.6,300
2020,4,7,Horta-Guinardó,33,el Baix Guinardó,845.6,13.2,197
2020,4,7,Horta-Guinardó,34,Can Baró,716.3,12.6,56
2020,4,7,Horta-Guinardó,35,el Guinardó,786.5,12.7,279
2020,4,7,Horta-Guinardó,36,la Font d'en Fargues,856.4,12.5,29
2020,4,7,Horta-Guinardó,37,el Carmel,651.4,11.4,175
2020,4,7,Horta-Guinardó,38,la Teixonera,679.0,12.0,65
2020,4,7,Horta-Guinardó,39,Sant Genís dels Agudells,671.7,9.7,29
2020,4,7,Horta-Guinardó,40,Montbau,798.3,12.6,28
2020,4,7,Horta-Guinardó,41,la Vall d'Hebron,817.1,11.4,23
2020,4,7,Horta-Guinardó,43,Horta,747.5,12.1,100
2020,4,8,Nou Barris,44,Vilapicina i la Torre Llobeta,751.8,11.7,122
2020,4,8,Nou Barris,45,Porta,723.6,12.0,111
2020,4,8,Nou Barris,46,el Turó de la Peira,681.3,11.4,104
2020,4,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,2
2020,4,8,Nou Barris,48,la Guineueta,750.2,10.7,67
2020,4,8,Nou Barris,49,Canyelles,756.1,9.5,23
2020,4,8,Nou Barris,50,les Roquetes,651.3,11.6,73
2020,4,8,Nou Barris,51,Verdun,644.4,12.2,60
2020,4,8,Nou Barris,52,la Prosperitat,673.8,12.1,129
2020,4,8,Nou Barris,53,la Trinitat Nova,600.2,11.9,22
2020,4,8,Nou Barris,54,Torre Baró,401.71285714285716,7.377692307692308,3
2020,4,8,Nou Barris,55,Ciutat Meridiana,514.1,8.8,32
2020,4,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,4
2020,4,9,Sant Andreu,57,la Trinitat Vella,610.0,10.9,37
2020,4,9,Sant Andreu,59,el Bon Pastor,688.9,10.7,43
2020,4,9,Sant Andreu,60,Sant Andreu,794.0,12.3,263
2020,4,9,Sant Andreu,61,la Sagrera,766.6,12.3,148
2020,4,9,Sant Andreu,62,el Congrés i els Indians,779.4,12.6,87
2020,4,9,Sant Andreu,63,Navas,846.3,12.5,148
2020,4,10,Sant Martí,64,el Camp de l'Arpa del Clot,817.7,12.9,321
2020,4,10,Sant Martí,65,el Clot,870.8,13.1,166
2020,4,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,952.2,13.8,98
2020,4,10,Sant Martí,67,la Vila Olímpica del Poblenou,1332.4,16.8,61
2020,4,10,Sant Martí,68,el Poblenou,974.7,14.5,260
2020,4,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1392.6,17.5,90
2020,4,10,Sant Martí,70,el Besòs i el Maresme,731.6,11.7,109
2020,4,10,Sant Martí,71,Provençals del Poblenou,859.9,12.6,105
2020,4,10,Sant Martí,72,Sant Martí de Provençals,807.4,11.8,135
2020,4,10,Sant Martí,73,la Verneda i la Pau,765.9,11.6,98
2021,1,1,Ciutat Vella,1,el Raval,759.2,12.8,563
2021,1,1,Ciutat Vella,2,el Barri Gòtic,929.6,12.3,228
2021,1,1,Ciutat Vella,3,la Barceloneta,808.9,15.5,98
2021,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",879.4,13.3,338
2021,1,2,Eixample,5,el Fort Pienc,918.0,12.9,351
2021,1,2,Eixample,6,la Sagrada Família,887.1,13.5,547
2021,1,2,Eixample,7,la Dreta de l'Eixample,1176.7,13.0,613
2021,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1040.2,13.7,609
2021,1,2,Eixample,9,la Nova Esquerra de l'Eixample,964.0,13.6,648
2021,1,2,Eixample,10,Sant Antoni,898.7,12.5,442
2021,1,3,Sants-Montjuïc,11,el Poble Sec,781.6,13.5,407
2021,1,3,Sants-Montjuïc,13,la Marina de Port,810.6,11.6,125
2021,1,3,Sants-Montjuïc,14,la Font de la Guatlla,799.5,12.7,66
2021,1,3,Sants-Montjuïc,15,Hostafrancs,778.4,12.9,159
2021,1,3,Sants-Montjuïc,16,la Bordeta,807.6,12.2,120
2021,1,3,Sants-Montjuïc,17,Sants - Badal,788.1,13.0,241
2021,1,3,Sants-Montjuïc,18,Sants,829.1,13.2,396
2021,1,4,Les Corts,19,les Corts,990.3,13.8,384
2021,1,4,Les Corts,20,la Maternitat i Sant Ramon,927.3,12.5,177
2021,1,4,Les Corts,21,Pedralbes,1598.2,14.0,56
2021,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1531.7,15.7,20
2021,1,5,Sarrià-Sant Gervasi,23,Sarrià,1263.9,15.6,206
2021,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,1578.0,16.0,107
2021,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1264.8,15.2,237
2021,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1294.9,14.3,475
2021,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,990.1,14.1,378
2021,1,6,Gràcia,28,Vallcarca i els Penitents,959.0,13.6,155
2021,1,6,Gràcia,29,el Coll,745.4,12.5,52
2021,1,6,Gràcia,30,la Salut,859.1,12.8,101
2021,1,6,Gràcia,31,la Vila de Gràcia,910.6,14.2,775
2021,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,865.3,13.6,390
2021,1,7,Horta-Guinardó,33,el Baix Guinardó,817.3,12.3,237
2021,1,7,Horta-Guinardó,34,Can Baró,741.1,12.7,66
2021,1,7,Horta-Guinardó,35,el Guinardó,791.7,12.3,317
2021,1,7,Horta-Guinardó,36,la Font d'en Fargues,795.0,12.3,44
2021,1,7,Horta-Guinardó,37,el Carmel,668.8,11.4,172
2021,1,7,Horta-Guinardó,38,la Teixonera,716.1,11.8,77
2021,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,700.5,10.4,44
2021,1,7,Horta-Guinardó,40,Montbau,741.4,11.2,38
2021,1,7,Horta-Guinardó,41,la Vall d'Hebron,827.0,11.9,28
2021,1,7,Horta-Guinardó,43,Horta,747.4,11.8,165
2021,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,736.5,11.3,145
2021,1,8,Nou Barris,45,Porta,707.2,11.5,135
2021,1,8,Nou Barris,46,el Turó de la Peira,687.2,11.0,112
2021,1,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,3
2021,1,8,Nou Barris,48,la Guineueta,691.6,9.9,70
2021,1,8,Nou Barris,49,Canyelles,762.5,9.3,9
2021,1,8,Nou Barris,50,les Roquetes,643.6,11.6,62
2021,1,8,Nou Barris,51,Verdun,631.6,12.5,62
2021,1,8,Nou Barris,52,la Prosperitat,671.8,11.8,142
2021,1,8,Nou Barris,53,la Trinitat Nova,605.0,11.5,42
2021,1,8,Nou Barris,54,Torre Baró,401.71285714285716,7.377692307692308,4
2021,1,8,Nou Barris,55,Ciutat Meridiana,520.2,9.0,25
2021,1,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,1
2021,1,9,Sant Andreu,57,la Trinitat Vella,625.1,10.7,45
2021,1,9,Sant Andreu,59,el Bon Pastor,658.9,10.9,47
2021,1,9,Sant Andreu,60,Sant Andreu,762.5,11.7,300
2021,1,9,Sant Andreu,61,la Sagrera,759.3,12.1,217
2021,1,9,Sant Andreu,62,el Congrés i els Indians,756.9,11.7,102
2021,1,9,Sant Andreu,63,Navas,824.2,12.2,146
2021,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,814.5,12.9,396
2021,1,10,Sant Martí,65,el Clot,853.6,13.0,228
2021,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,927.5,13.5,122
2021,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,1298.9,17.3,69
2021,1,10,Sant Martí,68,el Poblenou,928.5,14.3,297
2021,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,978.4,15.1,142
2021,1,10,Sant Martí,70,el Besòs i el Maresme,704.2,11.4,94
2021,1,10,Sant Martí,71,Provençals del Poblenou,976.7,13.5,114
2021,1,10,Sant Martí,72,Sant Martí de Provençals,794.6,11.3,127
2021,1,10,Sant Martí,73,la Verneda i la Pau,740.8,11.1,101
2021,2,1,Ciutat Vella,1,el Raval,774.2,12.9,499
2021,2,1,Ciutat Vella,2,el Barri Gòtic,934.1,12.7,287
2021,2,1,Ciutat Vella,3,la Barceloneta,814.8,15.9,107
2021,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",862.1,13.6,345
2021,2,2,Eixample,5,el Fort Pienc,907.1,12.7,370
2021,2,2,Eixample,6,la Sagrada Família,887.4,13.5,609
2021,2,2,Eixample,7,la Dreta de l'Eixample,1196.3,13.1,610
2021,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1070.1,13.3,592
2021,2,2,Eixample,9,la Nova Esquerra de l'Eixample,953.3,13.2,638
2021,2,2,Eixample,10,Sant Antoni,928.8,13.0,416
2021,2,3,Sants-Montjuïc,11,el Poble Sec,773.7,13.5,387
2021,2,3,Sants-Montjuïc,13,la Marina de Port,772.4,10.8,107
2021,2,3,Sants-Montjuïc,14,la Font de la Guatlla,810.8,12.5,73
2021,2,3,Sants-Montjuïc,15,Hostafrancs,772.8,13.1,187
2021,2,3,Sants-Montjuïc,16,la Bordeta,815.4,12.0,119
2021,2,3,Sants-Montjuïc,17,Sants - Badal,778.1,13.1,201
2021,2,3,Sants-Montjuïc,18,Sants,815.4,13.2,379
2021,2,4,Les Corts,19,les Corts,998.8,13.8,381
2021,2,4,Les Corts,20,la Maternitat i Sant Ramon,904.8,13.3,169
2021,2,4,Les Corts,21,Pedralbes,1680.3,15.5,53
2021,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1074.7,13.0,18
2021,2,5,Sarrià-Sant Gervasi,23,Sarrià,1298.0,15.9,216
2021,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,1429.0,15.0,94
2021,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1226.1,14.7,293
2021,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1339.1,14.5,457
2021,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1024.4,14.2,329
2021,2,6,Gràcia,28,Vallcarca i els Penitents,924.5,13.6,146
2021,2,6,Gràcia,29,el Coll,796.8,12.8,54
2021,2,6,Gràcia,30,la Salut,859.2,12.1,106
2021,2,6,Gràcia,31,la Vila de Gràcia,881.0,13.9,757
2021,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,880.1,13.6,357
2021,2,7,Horta-Guinardó,33,el Baix Guinardó,820.2,12.8,213
2021,2,7,Horta-Guinardó,34,Can Baró,773.5,12.4,65
2021,2,7,Horta-Guinardó,35,el Guinardó,818.2,12.8,298
2021,2,7,Horta-Guinardó,36,la Font d'en Fargues,817.7,11.8,29
2021,2,7,Horta-Guinardó,37,el Carmel,667.6,11.6,198
2021,2,7,Horta-Guinardó,38,la Teixonera,713.8,12.0,74
2021,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,653.5,10.2,34
2021,2,7,Horta-Guinardó,40,Montbau,729.9,10.9,38
2021,2,7,Horta-Guinardó,41,la Vall d'Hebron,884.2,13.4,26
2021,2,7,Horta-Guinardó,43,Horta,734.9,11.8,162
2021,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,754.4,11.8,161
2021,2,8,Nou Barris,45,Porta,698.5,11.1,140
2021,2,8,Nou Barris,46,el Turó de la Peira,671.8,11.4,104
2021,2,8,Nou Barris,47,Can Peguera,278.37399999999997,7.6659999999999995,0
2021,2,8,Nou Barris,48,la Guineueta,698.3,10.1,75
2021,2,8,Nou Barris,49,Canyelles,673.8,8.7,8
2021,2,8,Nou Barris,50,les Roquetes,608.7,11.2,57
2021,2,8,Nou Barris,51,Verdun,648.9,12.7,67
2021,2,8,Nou Barris,52,la Prosperitat,680.9,12.1,132
2021,2,8,Nou Barris,53,la Trinitat Nova,598.6,11.9,29
2021,2,8,Nou Barris,54,Torre Baró,401.71285714285716,7.377692307692308,4
2021,2,8,Nou Barris,55,Ciutat Meridiana,488.1,8.1,28
2021,2,8,Nou Barris,56,Vallbona,390.17333333333335,5.816666666666666,1
2021,2,9,Sant Andreu,57,la Trinitat Vella,592.4,10.1,48
2021,2,9,Sant Andreu,58,Baró de Viver,447.5,6.7,6
2021,2,9,Sant Andreu,59,el Bon Pastor,741.9,11.3,37
